시도,시군구,성별,총합계,D1(문화예술),D2(유학),D3(기술연수),D4(일반연수),D5(취재),D6(종교),D7(주재),D8(기업투자),D9(무역경영),D10(구직),E1(교수),E2(회화),E3(연구),E4(기술지도),E5(전문직업),E6(예술흥행),E7(특정활동),E8(계절근로),E9(비전문취업),E10(선원취업),F1(방문동거),F2(거주),F3(동반),F4(재외동포),F5(영주),F6(결혼이민),G1(기타),H1(관광취업),H2(방문취업),기타
전북특별자치도,임실군,여성,241 ,,,,,,,,,,,,3 ,,,,,3 ,25 ,45 ,,29 ,11 ,10 ,21 ,12 ,81 ,1 ,,,0 
전북특별자치도,장수군,총계,492 ,,1 ,,,,,,,,3 ,,5 ,,,,,23 ,45 ,202 ,,43 ,7 ,12 ,32 ,24 ,86 ,3 ,,3 ,3 
전북특별자치도,장수군,남성,256 ,,1 ,,,,,,,,2 ,,1 ,,,,,23 ,30 ,154 ,,16 ,3 ,3 ,10 ,6 ,4 ,1 ,,2 ,0 
전북특별자치도,장수군,여성,236 ,,,,,,,,,,1 ,,4 ,,,,,,15 ,48 ,,27 ,4 ,9 ,22 ,18 ,82 ,2 ,,1 ,3 
전북특별자치도,전주시 덕진구,총계,"7,478 ",,"3,372 ",5 ,375 ,,2 ,1 ,16 ,5 ,235 ,5 ,86 ,76 ,,,14 ,104 ,3 ,585 ,,292 ,150 ,382 ,475 ,316 ,653 ,237 ,6 ,58 ,25 
전북특별자치도,전주시 덕진구,남성,"3,507 ",,"1,530 ",4 ,186 ,,1 ,1 ,12 ,2 ,128 ,2 ,26 ,60 ,,,9 ,91 ,3 ,473 ,,99 ,77 ,161 ,214 ,115 ,92 ,163 ,1 ,38 ,19 
전북특별자치도,전주시 덕진구,여성,"3,971 ",,"1,842 ",1 ,189 ,,1 ,,4 ,3 ,107 ,3 ,60 ,16 ,,,5 ,13 ,,112 ,,193 ,73 ,221 ,261 ,201 ,561 ,74 ,5 ,20 ,6 
전북특별자치도,전주시 완산구,총계,"5,652 ",,"1,694 ",1 ,"1,039 ",,37 ,,10 ,3 ,404 ,7 ,102 ,20 ,,,2 ,63 ,,229 ,,226 ,96 ,162 ,555 ,242 ,582 ,126 ,6 ,28 ,18 
전북특별자치도,전주시 완산구,남성,"2,734 ",,891 ,1 ,616 ,,5 ,,6 ,2 ,193 ,6 ,31 ,16 ,,,2 ,55 ,,185 ,,79 ,48 ,90 ,253 ,82 ,72 ,70 ,2 ,16 ,13 
전북특별자치도,전주시 완산구,여성,"2,918 ",,803 ,,423 ,,32 ,,4 ,1 ,211 ,1 ,71 ,4 ,,,,8 ,,44 ,,147 ,48 ,72 ,302 ,160 ,510 ,56 ,4 ,12 ,5 
전북특별자치도,정읍시,총계,"4,111 ",,179 ,3 ,367 ,,2 ,,5 ,2 ,84 ,,18 ,4 ,,,,230 ,300 ,"1,196 ",,182 ,182 ,239 ,327 ,162 ,420 ,125 ,,55 ,29 
전북특별자치도,정읍시,남성,"2,582 ",,101 ,1 ,225 ,,,,1 ,1 ,46 ,,4 ,2 ,,,,229 ,172 ,"1,102 ",,69 ,125 ,58 ,165 ,42 ,76 ,104 ,,37 ,22 
전북특별자치도,정읍시,여성,"1,529 ",,78 ,2 ,142 ,,2 ,,4 ,1 ,38 ,,14 ,2 ,,,,1 ,128 ,94 ,,113 ,57 ,181 ,162 ,120 ,344 ,21 ,,18 ,7 
전북특별자치도,진안군,총계,552 ,,2 ,1 ,,,5 ,,,,,,8 ,,,,,31 ,110 ,156 ,,39 ,7 ,15 ,41 ,29 ,101 ,5 ,,2 ,0 
전북특별자치도,진안군,남성,300 ,,,,,,5 ,,,,,,2 ,,,,,26 ,78 ,130 ,,18 ,4 ,5 ,17 ,4 ,6 ,3 ,,2 ,0 
전북특별자치도,진안군,여성,252 ,,2 ,1 ,,,,,,,,,6 ,,,,,5 ,32 ,26 ,,21 ,3 ,10 ,24 ,25 ,95 ,2 ,,,0 
제주특별자치도,총계,총계,"32,109 ",2 ,"1,094 ",,499 ,,44 ,16 ,84 ,2 ,269 ,8 ,257 ,41 ,1 ,,193 ,"4,175 ","1,106 ","4,918 ","3,166 ","1,027 ","2,332 ",799 ,"3,563 ","3,852 ","2,722 ","1,477 ",16 ,278 ,168 
제주특별자치도,서귀포시,총계,"10,972 ",1 ,25 ,,51 ,,9 ,,45 ,1 ,26 ,,82 ,2 ,1 ,,75 ,"1,613 ",520 ,"2,087 ","1,432 ",310 ,"1,056 ",397 ,852 ,"1,180 ",845 ,260 ,5 ,61 ,36 
제주특별자치도,서귀포시,남성,"6,826 ",1 ,12 ,,20 ,,5 ,,40 ,,7 ,,27 ,1 ,1 ,,54 ,776 ,316 ,"2,035 ","1,432 ",118 ,519 ,176 ,381 ,505 ,172 ,164 ,1 ,39 ,24 
제주특별자치도,서귀포시,여성,"4,146 ",,13 ,,31 ,,4 ,,5 ,1 ,19 ,,55 ,1 ,,,21 ,837 ,204 ,52 ,,192 ,537 ,221 ,471 ,675 ,673 ,96 ,4 ,22 ,12 
제주특별자치도,제주시,총계,"21,137 ",1 ,"1,069 ",,448 ,,35 ,16 ,39 ,1 ,243 ,8 ,175 ,39 ,,,118 ,"2,562 ",586 ,"2,831 ","1,734 ",717 ,"1,276 ",402 ,"2,711 ","2,672 ","1,877 ","1,217 ",11 ,217 ,132 
제주특별자치도,제주시,남성,"11,695 ",1 ,579 ,,288 ,,17 ,14 ,29 ,1 ,113 ,4 ,52 ,24 ,,,77 ,"1,074 ",322 ,"2,702 ","1,734 ",262 ,608 ,138 ,"1,263 ","1,225 ",324 ,643 ,1 ,118 ,82 
제주특별자치도,제주시,여성,"9,442 ",,490 ,,160 ,,18 ,2 ,10 ,,130 ,4 ,123 ,15 ,,,41 ,"1,488 ",264 ,129 ,,455 ,668 ,264 ,"1,448 ","1,447 ","1,553 ",574 ,10 ,99 ,50 
충청남도,총계,총계,"142,279 ",2 ,"10,902 ",48 ,"5,102 ",,113 ,10 ,248 ,185 ,"1,455 ",53 ,529 ,80 ,4 ,,49 ,"5,064 ","4,767 ","31,873 ","1,995 ","5,447 ","3,720 ","5,447 ","35,061 ","10,565 ","8,670 ","4,940 ",26 ,"3,693 ","2,231 "
충청남도,계룡시,총계,353 ,,5 ,,,,11 ,,3 ,,,,9 ,,,,,9 ,,77 ,,40 ,3 ,16 ,65 ,32 ,75 ,2 ,,4 ,2 
충청남도,계룡시,남성,166 ,,3 ,,,,7 ,,2 ,,,,4 ,,,,,8 ,,70 ,,19 ,1 ,7 ,19 ,10 ,12 ,2 ,,1 ,1 
충청남도,계룡시,여성,187 ,,2 ,,,,4 ,,1 ,,,,5 ,,,,,1 ,,7 ,,21 ,2 ,9 ,46 ,22 ,63 ,,,3 ,1 
충청남도,공주시,총계,"3,452 ",,266 ,,215 ,,64 ,,7 ,,33 ,2 ,36 ,3 ,,,,187 ,514 ,872 ,,140 ,104 ,135 ,307 ,168 ,343 ,28 ,1 ,24 ,3 
충청남도,공주시,남성,"1,954 ",,104 ,,130 ,,,,7 ,,18 ,2 ,10 ,2 ,,,,175 ,298 ,784 ,,49 ,47 ,28 ,136 ,81 ,50 ,17 ,,13 ,3 
충청남도,공주시,여성,"1,498 ",,162 ,,85 ,,64 ,,,,15 ,,26 ,1 ,,,,12 ,216 ,88 ,,91 ,57 ,107 ,171 ,87 ,293 ,11 ,1 ,11 ,0 
충청남도,금산군,총계,"3,620 ",,563 ,,187 ,,8 ,,2 ,1 ,74 ,,10 ,,,,,185 ,327 ,"1,347 ",,100 ,94 ,192 ,154 ,68 ,242 ,41 ,,11 ,14 
충청남도,금산군,남성,"1,954 ",,308 ,,111 ,,8 ,,1 ,1 ,42 ,,1 ,,,,,168 ,136 ,844 ,,46 ,57 ,51 ,74 ,25 ,31 ,32 ,,8 ,10 
충청남도,금산군,여성,"1,666 ",,255 ,,76 ,,,,1 ,,32 ,,9 ,,,,,17 ,191 ,503 ,,54 ,37 ,141 ,80 ,43 ,211 ,9 ,,3 ,4 
충청남도,논산시,총계,"8,376 ",,500 ,1 ,337 ,,1 ,,15 ,,11 ,,9 ,,,,3 ,399 ,726 ,"3,719 ",,249 ,94 ,269 ,610 ,182 ,488 ,602 ,,87 ,74 
충청남도,논산시,남성,"4,513 ",,264 ,1 ,161 ,,1 ,,12 ,,5 ,,,,,,1 ,357 ,340 ,"2,130 ",,90 ,62 ,65 ,315 ,84 ,64 ,448 ,,55 ,58 
충청남도,논산시,여성,"3,863 ",,236 ,,176 ,,,,3 ,,6 ,,9 ,,,,2 ,42 ,386 ,"1,589 ",,159 ,32 ,204 ,295 ,98 ,424 ,154 ,,32 ,16 
충청남도,당진시,총계,"11,826 ",,443 ,2 ,69 ,,,2 ,29 ,27 ,110 ,,31 ,,,,18 ,566 ,321 ,"2,931 ",,348 ,329 ,653 ,"2,962 ","1,084 ",896 ,490 ,2 ,396 ,117 
충청남도,당진시,남성,"7,678 ",,334 ,1 ,55 ,,,2 ,20 ,27 ,81 ,,10 ,,,,11 ,554 ,203 ,"2,770 ",,142 ,125 ,202 ,"1,719 ",609 ,99 ,374 ,1 ,243 ,96 
충청남도,당진시,여성,"4,148 ",,109 ,1 ,14 ,,,,9 ,,29 ,,21 ,,,,7 ,12 ,118 ,161 ,,206 ,204 ,451 ,"1,243 ",475 ,797 ,116 ,1 ,153 ,21 
충청남도,보령시,총계,"5,259 ",,603 ,14 ,54 ,,1 ,,4 ,,104 ,,24 ,,,,1 ,253 ,26 ,"1,808 ",938 ,112 ,207 ,191 ,348 ,151 ,304 ,62 ,,34 ,20 
충청남도,보령시,남성,"4,011 ",,465 ,14 ,42 ,,1 ,,2 ,,71 ,,5 ,,,,,243 ,10 ,"1,665 ",938 ,43 ,138 ,48 ,147 ,61 ,41 ,41 ,,16 ,20 
충청남도,보령시,여성,"1,248 ",,138 ,,12 ,,,,2 ,,33 ,,19 ,,,,1 ,10 ,16 ,143 ,,69 ,69 ,143 ,201 ,90 ,263 ,21 ,,18 ,0 
충청남도,부여군,총계,"2,386 ",2 ,40 ,,,,,,,1 ,5 ,,12 ,,,,,114 ,493 ,"1,080 ",,76 ,13 ,29 ,137 ,52 ,226 ,82 ,,15 ,9 
충청남도,부여군,남성,"1,329 ",1 ,31 ,,,,,,,1 ,3 ,,,,,,,107 ,225 ,759 ,,29 ,7 ,3 ,60 ,10 ,11 ,72 ,,6 ,4 
충청남도,부여군,여성,"1,057 ",1 ,9 ,,,,,,,,2 ,,12 ,,,,,7 ,268 ,321 ,,47 ,6 ,26 ,77 ,42 ,215 ,10 ,,9 ,5 
충청남도,서산시,총계,"8,035 ",,335 ,3 ,230 ,,2 ,6 ,9 ,26 ,46 ,6 ,51 ,,3 ,,3 ,251 ,355 ,"1,443 ",4 ,333 ,237 ,247 ,"1,835 ","1,074 ",682 ,566 ,,259 ,29 
충청남도,서산시,남성,"4,731 ",,176 ,3 ,165 ,,2 ,6 ,8 ,26 ,24 ,5 ,12 ,,3 ,,1 ,240 ,201 ,"1,233 ",4 ,128 ,80 ,70 ,"1,004 ",597 ,95 ,469 ,,159 ,20 
충청남도,서산시,여성,"3,304 ",,159 ,,65 ,,,,1 ,,22 ,1 ,39 ,,,,2 ,11 ,154 ,210 ,,205 ,157 ,177 ,831 ,477 ,587 ,97 ,,100 ,9 
충청남도,서천군,총계,"2,794 ",,2 ,,6 ,,3 ,,2 ,,6 ,,9 ,,,,,121 ,443 ,"1,356 ",363 ,50 ,63 ,48 ,66 ,63 ,164 ,11 ,,6 ,12 
충청남도,서천군,남성,"2,028 ",,,,5 ,,3 ,,2 ,,2 ,,1 ,,,,,97 ,246 ,"1,180 ",363 ,18 ,20 ,15 ,25 ,21 ,6 ,9 ,,3 ,12 
충청남도,서천군,여성,766 ,,2 ,,1 ,,,,,,4 ,,8 ,,,,,24 ,197 ,176 ,,32 ,43 ,33 ,41 ,42 ,158 ,2 ,,3 ,0 
충청남도,아산시,총계,"41,195 ",,"2,325 ",11 ,"1,104 ",,7 ,1 ,37 ,26 ,257 ,11 ,89 ,17 ,1 ,,8 ,"1,008 ",207 ,"5,783 ",,"2,178 ","1,035 ","1,800 ","15,788 ","3,035 ","1,780 ","1,379 ",2 ,"1,606 ","1,700 "
충청남도,아산시,남성,"23,926 ",,"1,180 ",11 ,504 ,,6 ,1 ,33 ,24 ,155 ,7 ,21 ,11 ,1 ,,8 ,970 ,111 ,"5,422 ",,927 ,407 ,698 ,"8,334 ","1,837 ",336 ,"1,093 ",1 ,918 ,910 
충청남도,아산시,여성,"17,269 ",,"1,145 ",,600 ,,1 ,,4 ,2 ,102 ,4 ,68 ,6 ,,,,38 ,96 ,361 ,,"1,251 ",628 ,"1,102 ","7,454 ","1,198 ","1,444 ",286 ,1 ,688 ,790 
충청남도,예산군,총계,"4,964 ",,37 ,,4 ,,3 ,,2 ,,8 ,,12 ,,,,,360 ,549 ,"1,643 ",11 ,172 ,267 ,279 ,798 ,264 ,304 ,185 ,1 ,50 ,15 
충청남도,예산군,남성,"3,282 ",,21 ,,2 ,,3 ,,2 ,,5 ,,1 ,,,,,351 ,212 ,"1,561 ",11 ,71 ,169 ,79 ,417 ,147 ,37 ,152 ,1 ,30 ,10 
충청남도,예산군,여성,"1,682 ",,16 ,,2 ,,,,,,3 ,,11 ,,,,,9 ,337 ,82 ,,101 ,98 ,200 ,381 ,117 ,267 ,33 ,,20 ,5 
충청남도,천안시 동남구,총계,"17,085 ",,"1,852 ",3 ,558 ,,5 ,,33 ,5 ,175 ,7 ,45 ,32 ,,,5 ,505 ,136 ,"2,995 ",1 ,579 ,476 ,658 ,"5,043 ","1,747 ","1,027 ",588 ,5 ,530 ,75 
충청남도,천안시 동남구,남성,"10,224 ",,"1,117 ",3 ,311 ,,4 ,,23 ,2 ,94 ,6 ,11 ,22 ,,,3 ,473 ,85 ,"2,764 ",1 ,235 ,181 ,213 ,"2,641 ",974 ,201 ,482 ,,313 ,65 
충청남도,천안시 동남구,여성,"6,861 ",,735 ,,247 ,,1 ,,10 ,3 ,81 ,1 ,34 ,10 ,,,2 ,32 ,51 ,231 ,,344 ,295 ,445 ,"2,402 ",773 ,826 ,106 ,5 ,217 ,10 
충청남도,천안시 서북구,총계,"24,110 ",,"3,492 ",14 ,"2,006 ",,5 ,1 ,104 ,99 ,559 ,27 ,135 ,28 ,,,10 ,724 ,80 ,"3,649 ",1 ,776 ,658 ,710 ,"5,972 ","2,242 ","1,446 ",688 ,14 ,552 ,118 
충청남도,천안시 서북구,남성,"13,445 ",,"1,632 ",10 ,928 ,,2 ,1 ,85 ,96 ,216 ,16 ,31 ,20 ,,,9 ,668 ,44 ,"3,332 ",1 ,293 ,295 ,228 ,"3,119 ","1,225 ",273 ,521 ,,329 ,71 
충청남도,천안시 서북구,여성,"10,665 ",,"1,860 ",4 ,"1,078 ",,3 ,,19 ,3 ,343 ,11 ,104 ,8 ,,,1 ,56 ,36 ,317 ,,483 ,363 ,482 ,"2,853 ","1,017 ","1,173 ",167 ,14 ,223 ,47 
충청남도,청양군,총계,"1,268 ",,2 ,,,,1 ,,,,3 ,,5 ,,,,,128 ,222 ,462 ,,49 ,46 ,47 ,115 ,45 ,125 ,7 ,,7 ,4 
충청남도,청양군,남성,710 ,,2 ,,,,1 ,,,,1 ,,,,,,,111 ,110 ,352 ,,21 ,26 ,12 ,39 ,17 ,5 ,5 ,,5 ,3 
충청남도,청양군,여성,558 ,,,,,,,,,,2 ,,5 ,,,,,17 ,112 ,110 ,,28 ,20 ,35 ,76 ,28 ,120 ,2 ,,2 ,1 
충청남도,태안군,총계,"2,666 ",,1 ,,2 ,,,,,,2 ,,14 ,,,,1 ,72 ,94 ,974 ,660 ,75 ,34 ,34 ,300 ,108 ,192 ,34 ,,53 ,16 
충청남도,태안군,남성,"2,039 ",,1 ,,,,,,,,1 ,,2 ,,,,,65 ,50 ,951 ,660 ,31 ,17 ,12 ,138 ,38 ,11 ,24 ,,25 ,13 
충청남도,태안군,여성,627 ,,,,2 ,,,,,,1 ,,12 ,,,,1 ,7 ,44 ,23 ,,44 ,17 ,22 ,162 ,70 ,181 ,10 ,,28 ,3 
충청남도,홍성군,총계,"4,890 ",,436 ,,330 ,,2 ,,1 ,,62 ,,38 ,,,,,182 ,274 ,"1,734 ",17 ,170 ,60 ,139 ,561 ,250 ,376 ,175 ,1 ,59 ,23 
충청남도,홍성군,남성,"3,145 ",,250 ,,220 ,,2 ,,1 ,,31 ,,12 ,,,,,176 ,125 ,"1,535 ",17 ,70 ,35 ,37 ,277 ,116 ,50 ,130 ,,40 ,21 
충청남도,홍성군,여성,"1,745 ",,186 ,,110 ,,,,,,31 ,,26 ,,,,,6 ,149 ,199 ,,100 ,25 ,102 ,284 ,134 ,326 ,45 ,1 ,19 ,2 
충청북도,총계,총계,"78,978 ",14 ,"9,120 ",40 ,"2,267 ",1 ,44 ,27 ,219 ,45 ,418 ,25 ,296 ,69 ,,,25 ,"3,519 ",517 ,"21,249 ",,"2,961 ","2,021 ","3,470 ","16,385 ","4,993 ","5,419 ","3,399 ",34 ,"1,995 ",406 
충청북도,괴산군,총계,"1,328 ",,114 ,,62 ,,1 ,,1 ,,,,2 ,,,,,95 ,25 ,571 ,,34 ,23 ,43 ,134 ,41 ,145 ,16 ,,18 ,3 
충청북도,괴산군,남성,908 ,,60 ,,49 ,,1 ,,1 ,,,,,,,,,88 ,25 ,510 ,,13 ,17 ,7 ,77 ,16 ,17 ,14 ,,10 ,3 
충청북도,괴산군,여성,420 ,,54 ,,13 ,,,,,,,,2 ,,,,,7 ,,61 ,,21 ,6 ,36 ,57 ,25 ,128 ,2 ,,8 ,0 
충청북도,단양군,총계,436 ,,5 ,,,,4 ,,,,2 ,,3 ,,,,,25 ,12 ,82 ,,22 ,62 ,48 ,42 ,33 ,85 ,8 ,1 ,2 ,0 
충청북도,단양군,남성,230 ,,2 ,,,,4 ,,,,,,1 ,,,,,24 ,9 ,80 ,,9 ,33 ,25 ,15 ,11 ,10 ,5 ,,2 ,0 
충청북도,단양군,여성,206 ,,3 ,,,,,,,,2 ,,2 ,,,,,1 ,3 ,2 ,,13 ,29 ,23 ,27 ,22 ,75 ,3 ,1 ,,0 
충청북도,보은군,총계,950 ,,10 ,,1 ,,5 ,,2 ,,1 ,,4 ,,,,,99 ,1 ,329 ,,56 ,58 ,80 ,112 ,46 ,121 ,16 ,,9 ,0 
충청북도,보은군,남성,552 ,,10 ,,,,1 ,,1 ,,,,,,,,,95 ,1 ,267 ,,25 ,35 ,21 ,59 ,12 ,12 ,11 ,,2 ,0 
충청북도,보은군,여성,398 ,,,,1 ,,4 ,,1 ,,1 ,,4 ,,,,,4 ,,62 ,,31 ,23 ,59 ,53 ,34 ,109 ,5 ,,7 ,0 
충청북도,영동군,총계,"1,232 ",,123 ,,149 ,,,,,,29 ,,5 ,,,,1 ,80 ,45 ,292 ,,72 ,24 ,50 ,102 ,43 ,141 ,57 ,,13 ,6 
충청북도,영동군,남성,775 ,,96 ,,95 ,,,,,,26 ,,2 ,,,,,76 ,31 ,252 ,,30 ,15 ,11 ,47 ,16 ,12 ,56 ,,6 ,4 
충청북도,영동군,여성,457 ,,27 ,,54 ,,,,,,3 ,,3 ,,,,1 ,4 ,14 ,40 ,,42 ,9 ,39 ,55 ,27 ,129 ,1 ,,7 ,2 
충청북도,옥천군,총계,"1,654 ",,69 ,1 ,11 ,,,,4 ,,5 ,1 ,5 ,,,,,132 ,152 ,646 ,,76 ,51 ,87 ,139 ,62 ,162 ,33 ,1 ,10 ,7 
충청북도,옥천군,남성,"1,136 ",,57 ,1 ,11 ,,,,4 ,,3 ,1 ,,,,,,128 ,110 ,567 ,,25 ,33 ,26 ,75 ,33 ,26 ,25 ,,6 ,5 
충청북도,옥천군,여성,518 ,,12 ,,,,,,,,2 ,,5 ,,,,,4 ,42 ,79 ,,51 ,18 ,61 ,64 ,29 ,136 ,8 ,1 ,4 ,2 
충청북도,음성군,총계,"18,486 ",12 ,733 ,4 ,209 ,,17 ,4 ,23 ,4 ,30 ,,13 ,1 ,,,1 ,"1,117 ",48 ,"8,232 ",,402 ,377 ,705 ,"3,081 ","1,151 ",701 ,"1,057 ",,466 ,98 
충청북도,음성군,남성,"13,249 ",12 ,520 ,3 ,156 ,,6 ,4 ,19 ,4 ,22 ,,6 ,1 ,,,1 ,"1,055 ",27 ,"7,234 ",,143 ,130 ,179 ,"1,793 ",715 ,116 ,738 ,,281 ,84 
충청북도,음성군,여성,"5,237 ",,213 ,1 ,53 ,,11 ,,4 ,,8 ,,7 ,,,,,62 ,21 ,998 ,,259 ,247 ,526 ,"1,288 ",436 ,585 ,319 ,,185 ,14 
충청북도,제천시,총계,"4,031 ",,"1,052 ",,403 ,1 ,1 ,,3 ,5 ,34 ,5 ,23 ,,,,2 ,139 ,,515 ,,158 ,253 ,350 ,435 ,180 ,342 ,87 ,2 ,30 ,11 
충청북도,제천시,남성,"2,242 ",,586 ,,218 ,,,,2 ,5 ,13 ,4 ,3 ,,,,,135 ,,468 ,,63 ,180 ,123 ,225 ,84 ,41 ,66 ,1 ,18 ,7 
충청북도,제천시,여성,"1,789 ",,466 ,,185 ,1 ,1 ,,1 ,,21 ,1 ,20 ,,,,2 ,4 ,,47 ,,95 ,73 ,227 ,210 ,96 ,301 ,21 ,1 ,12 ,4 
충청북도,증평군,총계,"1,834 ",,127 ,,10 ,,,,5 ,2 ,11 ,,4 ,,,,,100 ,2 ,394 ,,79 ,48 ,140 ,386 ,155 ,182 ,124 ,1 ,53 ,11 
충청북도,증평군,남성,"1,147 ",,116 ,,7 ,,,,4 ,2 ,10 ,,,,,,,98 ,2 ,342 ,,34 ,20 ,42 ,216 ,70 ,41 ,96 ,,39 ,8 
충청북도,증평군,여성,687 ,,11 ,,3 ,,,,1 ,,1 ,,4 ,,,,,2 ,,52 ,,45 ,28 ,98 ,170 ,85 ,141 ,28 ,1 ,14 ,3 
충청북도,진천군,총계,"12,126 ",,225 ,8 ,12 ,,,,6 ,3 ,20 ,,17 ,,,,3 ,641 ,100 ,"3,860 ",,462 ,344 ,554 ,"3,004 ",943 ,562 ,810 ,,437 ,115 
충청북도,진천군,남성,"8,110 ",,145 ,8 ,5 ,,,,6 ,2 ,14 ,,2 ,,,,3 ,614 ,53 ,"3,516 ",,188 ,141 ,161 ,"1,683 ",529 ,118 ,575 ,,260 ,87 
충청북도,진천군,여성,"4,016 ",,80 ,,7 ,,,,,1 ,6 ,,15 ,,,,,27 ,47 ,344 ,,274 ,203 ,393 ,"1,321 ",414 ,444 ,235 ,,177 ,28 
충청북도,청주시 상당구,총계,"2,157 ",,252 ,,35 ,,,,3 ,1 ,8 ,1 ,21 ,,,,,49 ,22 ,207 ,,171 ,58 ,56 ,487 ,228 ,432 ,54 ,,60 ,12 
충청북도,청주시 상당구,남성,968 ,,141 ,,27 ,,,,3 ,1 ,,1 ,9 ,,,,,42 ,13 ,180 ,,61 ,36 ,18 ,220 ,82 ,66 ,32 ,,28 ,8 
충청북도,청주시 상당구,여성,"1,189 ",,111 ,,8 ,,,,,,8 ,,12 ,,,,,7 ,9 ,27 ,,110 ,22 ,38 ,267 ,146 ,366 ,22 ,,32 ,4 
충청북도,청주시 서원구,총계,"6,778 ",2 ,"1,463 ",,250 ,,2 ,,4 ,3 ,54 ,7 ,39 ,30 ,,,,99 ,7 ,419 ,,364 ,114 ,295 ,"2,358 ",418 ,435 ,188 ,7 ,200 ,20 
충청북도,청주시 서원구,남성,"3,501 ",1 ,833 ,,110 ,,2 ,,2 ,3 ,26 ,4 ,14 ,23 ,,,,92 ,2 ,402 ,,158 ,47 ,134 ,"1,135 ",201 ,69 ,125 ,1 ,103 ,14 
충청북도,청주시 서원구,여성,"3,277 ",1 ,630 ,,140 ,,,,2 ,,28 ,3 ,25 ,7 ,,,,7 ,5 ,17 ,,206 ,67 ,161 ,"1,223 ",217 ,366 ,63 ,6 ,97 ,6 
충청북도,청주시 청원구,총계,"8,577 ",,"2,632 ",12 ,335 ,,11 ,3 ,49 ,16 ,58 ,7 ,47 ,13 ,,,1 ,325 ,8 ,"1,780 ",,239 ,187 ,258 ,"1,156 ",508 ,587 ,147 ,10 ,162 ,26 
충청북도,청주시 청원구,남성,"5,130 ",,"1,509 ",1 ,183 ,,2 ,3 ,40 ,15 ,21 ,3 ,12 ,9 ,,,,310 ,4 ,"1,612 ",,95 ,89 ,65 ,582 ,265 ,81 ,114 ,,96 ,19 
충청북도,청주시 청원구,여성,"3,447 ",,"1,123 ",11 ,152 ,,9 ,,9 ,1 ,37 ,4 ,35 ,4 ,,,1 ,15 ,4 ,168 ,,144 ,98 ,193 ,574 ,243 ,506 ,33 ,10 ,66 ,7 
충청북도,청주시 흥덕구,총계,"11,477 ",,"1,649 ",9 ,447 ,,3 ,14 ,25 ,11 ,130 ,2 ,89 ,12 ,,,13 ,221 ,84 ,"1,303 ",,568 ,275 ,525 ,"3,673 ",728 ,831 ,425 ,11 ,377 ,52 
충청북도,청주시 흥덕구,남성,"6,213 ",,975 ,4 ,245 ,,2 ,14 ,21 ,9 ,68 ,1 ,29 ,7 ,,,11 ,186 ,49 ,"1,121 ",,237 ,115 ,214 ,"1,817 ",384 ,133 ,311 ,1 ,218 ,41 
충청북도,청주시 흥덕구,여성,"5,264 ",,674 ,5 ,202 ,,1 ,,4 ,2 ,62 ,1 ,60 ,5 ,,,2 ,35 ,35 ,182 ,,331 ,160 ,311 ,"1,856 ",344 ,698 ,114 ,10 ,159 ,11 
충청북도,충주시,총계,"7,912 ",,666 ,6 ,343 ,,,6 ,94 ,,36 ,2 ,24 ,13 ,,,4 ,397 ,11 ,"2,619 ",,258 ,147 ,279 ,"1,276 ",457 ,693 ,377 ,1 ,158 ,45 
충청북도,충주시,남성,"4,907 ",,361 ,6 ,246 ,,,6 ,77 ,,21 ,2 ,5 ,10 ,,,1 ,367 ,6 ,"2,128 ",,94 ,60 ,79 ,669 ,258 ,118 ,263 ,,92 ,38 
충청북도,충주시,여성,"3,005 ",,305 ,,97 ,,,,17 ,,15 ,,19 ,3 ,,,3 ,30 ,5 ,491 ,,164 ,87 ,200 ,607 ,199 ,575 ,114 ,1 ,66 ,7 
